Ronaldo,https://www.fantacalcio.it/serie-a/squadre/juventus/ronaldo/2610/2018-19/statistico
Quagliarella,https://www.fantacalcio.it/serie-a/squadre/sampdoria/quagliarella/568/2018-19/statistico
Mertens,https://www.fantacalcio.it/serie-a/squadre/napoli/mertens/410/2018-19/statistico
Zapata D.,https://www.fantacalcio.it/serie-a/squadre/atalanta/zapata-d/608/2018-19/statistico
Immobile,https://www.fantacalcio.it/serie-a/squadre/lazio/immobile/785/2018-19/statistico
Piatek,https://www.fantacalcio.it/serie-a/squadre/milan/piatek/2756/2018-19/statistico
Belotti,https://www.fantacalcio.it/serie-a/squadre/torino/belotti/441/2018-19/statistico
Ilicic,https://www.fantacalcio.it/serie-a/squadre/atalanta/ilicic/177/2018-19/statistico
Icardi,https://www.fantacalcio.it/serie-a/squadre/inter/icardi/277/2018-19/statistico
Higuain,https://www.fantacalcio.it/serie-a/squadre/milan/higuain/408/2018-19/statistico
Iago Falque,https://www.fantacalcio.it/serie-a/squadre/torino/iago-falque/475/2018-19/statistico
Dzeko,https://www.fantacalcio.it/serie-a/squadre/roma/dzeko/647/2018-19/statistico
Milik,https://www.fantacalcio.it/serie-a/squadre/napoli/milik/2012/2018-19/statistico
Gomez,https://www.fantacalcio.it/serie-a/squadre/atalanta/gomez/26/2018-19/statistico
Pavoletti,https://www.fantacalcio.it/serie-a/squadre/cagliari/pavoletti/247/2018-19/statistico
Dybala,https://www.fantacalcio.it/serie-a/squadre/juventus/dybala/309/2018-19/statistico
Mandzukic,https://www.fantacalcio.it/serie-a/squadre/juventus/mandzukic/312/2018-19/statistico
Insigne,https://www.fantacalcio.it/serie-a/squadre/napoli/insigne/409/2018-19/statistico
Perisic,https://www.fantacalcio.it/serie-a/squadre/inter/perisic/704/2018-19/statistico
De Paul,https://www.fantacalcio.it/serie-a/squadre/udinese/de-paul/1996/2018-19/statistico
Petagna,https://www.fantacalcio.it/serie-a/squadre/spal/petagna/383/2018-19/statistico
Nainggolan,https://www.fantacalcio.it/serie-a/squadre/inter/nainggolan/467/2018-19/statistico
Chiesa,https://www.fantacalcio.it/serie-a/squadre/fiorentina/chiesa/2002/2018-19/statistico
Callejon,https://www.fantacalcio.it/serie-a/squadre/napoli/callejon/406/2018-19/statistico
