Dzeko,https://www.fantacalcio.it/serie-a/squadre/roma/dzeko/647/2016-17/statistico
Higuain,https://www.fantacalcio.it/serie-a/squadre/juventus/higuain/408/2016-17/statistico
Insigne,https://www.fantacalcio.it/serie-a/squadre/napoli/insigne/409/2016-17/statistico
Mertens,https://www.fantacalcio.it/serie-a/squadre/napoli/mertens/410/2016-17/statistico
Gomez,https://www.fantacalcio.it/serie-a/squadre/atalanta/gomez/26/2016-17/statistico
Belotti,https://www.fantacalcio.it/serie-a/squadre/torino/belotti/441/2016-17/statistico
Immobile,https://www.fantacalcio.it/serie-a/squadre/lazio/immobile/785/2016-17/statistico
Dybala,https://www.fantacalcio.it/serie-a/squadre/juventus/dybala/309/2016-17/statistico
Icardi,https://www.fantacalcio.it/serie-a/squadre/inter/icardi/277/2016-17/statistico
Callejon,https://www.fantacalcio.it/serie-a/squadre/napoli/callejon/406/2016-17/statistico
Salah,https://www.fantacalcio.it/serie-a/squadre/roma/salah/646/2016-17/statistico
Keita B.,https://www.fantacalcio.it/serie-a/squadre/lazio/keita-b/345/2016-17/statistico
Hamsik,https://www.fantacalcio.it/serie-a/squadre/napoli/hamsik/402/2016-17/statistico
Nainggolan,https://www.fantacalcio.it/serie-a/squadre/roma/nainggolan/467/2016-17/statistico
Borriello,https://www.fantacalcio.it/serie-a/squadre/cagliari/borriello/722/2016-17/statistico
El Shaarawy,https://www.fantacalcio.it/serie-a/squadre/roma/el-shaarawy/795/2016-17/statistico
Quagliarella,https://www.fantacalcio.it/serie-a/squadre/sampdoria/quagliarella/568/2016-17/statistico
Perisic,https://www.fantacalcio.it/serie-a/squadre/inter/perisic/704/2016-17/statistico
Pogba,https://www.fantacalcio.it/serie-a/squadre/juventus/pogba/303/2016-17/statistico
Iago Falque,https://www.fantacalcio.it/serie-a/squadre/torino/iago-falque/475/2016-17/statistico
Ljajic,https://www.fantacalcio.it/serie-a/squadre/torino/ljajic/478/2016-17/statistico
Muriel,https://www.fantacalcio.it/serie-a/squadre/sampdoria/muriel/507/2016-17/statistico
Defrel,https://www.fantacalcio.it/serie-a/squadre/sassuolo/defrel/643/2016-17/statistico
Kalinic,https://www.fantacalcio.it/serie-a/squadre/fiorentina/kalinic/652/2016-17/statistico
Candreva,https://www.fantacalcio.it/serie-a/squadre/inter/candreva/332/2016-17/statistico
Zapata D.,https://www.fantacalcio.it/serie-a/squadre/udinese/zapata-d/608/2016-17/statistico
Felipe Anderson,https://www.fantacalcio.it/serie-a/squadre/lazio/felipe-anderson/335/2016-17/statistico
Bacca,https://www.fantacalcio.it/serie-a/squadre/milan/bacca/377/2016-17/statistico
Pjanic,https://www.fantacalcio.it/serie-a/squadre/juventus/pjanic/469/2016-17/statistico
Perotti,https://www.fantacalcio.it/serie-a/squadre/roma/perotti/237/2016-17/statistico
Suso,https://www.fantacalcio.it/serie-a/squadre/milan/suso/375/2016-17/statistico
Ilicic,https://www.fantacalcio.it/serie-a/squadre/fiorentina/ilicic/177/2016-17/statistico
Mandzukic,https://www.fantacalcio.it/serie-a/squadre/juventus/mandzukic/312/2016-17/statistico
Zaza,https://www.fantacalcio.it/serie-a/squadre/juventus/zaza/315/2016-17/statistico
Strootman,https://www.fantacalcio.it/serie-a/squadre/roma/strootman/470/2016-17/statistico
Berardi,https://www.fantacalcio.it/serie-a/squadre/sassuolo/berardi/531/2016-17/statistico
Sansone,https://www.fantacalcio.it/serie-a/squadre/sassuolo/sansone/537/2016-17/statistico
Thereau,https://www.fantacalcio.it/serie-a/squadre/udinese/thereau/606/2016-17/statistico
Schick,https://www.fantacalcio.it/serie-a/squadre/sampdoria/schick/1974/2016-17/statistico
Conti,https://www.fantacalcio.it/serie-a/squadre/atalanta/conti/11/2016-17/statistico
Zielinski,https://www.fantacalcio.it/serie-a/squadre/napoli/zielinski/152/2016-17/statistico
Destro,https://www.fantacalcio.it/serie-a/squadre/bologna/destro/472/2016-17/statistico
Acerbi,https://www.fantacalcio.it/serie-a/squadre/sassuolo/acerbi/513/2016-17/statistico
Falcinelli,https://www.fantacalcio.it/serie-a/squadre/crotone/falcinelli/532/2016-17/statistico
Birsa,https://www.fantacalcio.it/serie-a/squadre/chievo/birsa/111/2016-17/statistico
Inglese,https://www.fantacalcio.it/serie-a/squadre/chievo/inglese/123/2016-17/statistico
