Martinez L.,https://www.fantacalcio.it/serie-a/squadre/inter/martinez-l/2764/2023-24/statistico
Dybala,https://www.fantacalcio.it/serie-a/squadre/roma/dybala/309/2023-24/statistico
Scamacca,https://www.fantacalcio.it/serie-a/squadre/atalanta/scamacca/2137/2023-24/statistico
Giroud,https://www.fantacalcio.it/serie-a/squadre/milan/giroud/4200/2023-24/statistico
Osimhen,https://www.fantacalcio.it/serie-a/squadre/napoli/osimhen/4661/2023-24/statistico
Thuram,https://www.fantacalcio.it/serie-a/squadre/inter/thuram/4871/2023-24/statistico
Calhanoglu,https://www.fantacalcio.it/serie-a/squadre/inter/calhanoglu/2194/2023-24/statistico
Gudmundsson A.,https://www.fantacalcio.it/serie-a/squadre/genoa/gudmundsson-a/5800/2023-24/statistico
Pulisic,https://www.fantacalcio.it/serie-a/squadre/milan/pulisic/2423/2023-24/statistico
Lookman,https://www.fantacalcio.it/serie-a/squadre/atalanta/lookman/4730/2023-24/statistico
Koopmeiners,https://www.fantacalcio.it/serie-a/squadre/atalanta/koopmeiners/5685/2023-24/statistico
Vlahovic,https://www.fantacalcio.it/serie-a/squadre/juventus/vlahovic/2841/2023-24/statistico
Leao,https://www.fantacalcio.it/serie-a/squadre/milan/leao/4510/2023-24/statistico
Zapata D.,https://www.fantacalcio.it/serie-a/squadre/torino/zapata-d/608/2023-24/statistico
Gonzalez N.,https://www.fantacalcio.it/serie-a/squadre/fiorentina/gonzalez-n/4179/2023-24/statistico
Zirkzee,https://www.fantacalcio.it/serie-a/squadre/bologna/zirkzee/5086/2023-24/statistico
De Ketelaere,https://www.fantacalcio.it/serie-a/squadre/atalanta/de-ketelaere/5995/2023-24/statistico
Chiesa,https://www.fantacalcio.it/serie-a/squadre/juventus/chiesa/2002/2023-24/statistico
Kvaratskhelia,https://www.fantacalcio.it/serie-a/squadre/napoli/kvaratskhelia/5839/2023-24/statistico
Dimarco,https://www.fantacalcio.it/serie-a/squadre/inter/dimarco/254/2023-24/statistico
Berardi,https://www.fantacalcio.it/serie-a/squadre/sassuolo/berardi/531/2023-24/statistico
Soule',https://www.fantacalcio.it/serie-a/squadre/frosinone/soule/5734/2023-24/statistico
Orsolini,https://www.fantacalcio.it/serie-a/squadre/bologna/orsolini/2167/2023-24/statistico
Lukaku,https://www.fantacalcio.it/serie-a/squadre/roma/lukaku/2531/2023-24/statistico
Politano,https://www.fantacalcio.it/serie-a/squadre/napoli/politano/536/2023-24/statistico
Colpani,https://www.fantacalcio.it/serie-a/squadre/monza/colpani/5878/2023-24/statistico
Candreva,https://www.fantacalcio.it/serie-a/squadre/salernitana/candreva/332/2023-24/statistico
Pellegrini Lo.,https://www.fantacalcio.it/serie-a/squadre/roma/pellegrini-lo/530/2023-24/statistico
Frattesi,https://www.fantacalcio.it/serie-a/squadre/inter/frattesi/2848/2023-24/statistico
Cabral,https://www.fantacalcio.it/serie-a/squadre/fiorentina/cabral/5786/2023-24/statistico
Okafor,https://www.fantacalcio.it/serie-a/squadre/milan/okafor/6227/2023-24/statistico
Bonaventura,https://www.fantacalcio.it/serie-a/squadre/fiorentina/bonaventura/367/2023-24/statistico
Pasalic,https://www.fantacalcio.it/serie-a/squadre/atalanta/pasalic/2077/2023-24/statistico
Luis Alberto,https://www.fantacalcio.it/serie-a/squadre/lazio/luis-alberto/2085/2023-24/statistico
Beto,https://www.fantacalcio.it/serie-a/squadre/udinese/beto/5694/2023-24/statistico
Ferguson,https://www.fantacalcio.it/serie-a/squadre/bologna/ferguson/5858/2023-24/statistico
Retegui,https://www.fantacalcio.it/serie-a/squadre/genoa/retegui/6228/2023-24/statistico
Belotti,https://www.fantacalcio.it/serie-a/squadre/fiorentina/belotti/441/2023-24/statistico
Pinamonti,https://www.fantacalcio.it/serie-a/squadre/sassuolo/pinamonti/2038/2023-24/statistico
Mkhitaryan,https://www.fantacalcio.it/serie-a/squadre/inter/mkhitaryan/2529/2023-24/statistico
Samardzic,https://www.fantacalcio.it/serie-a/squadre/udinese/samardzic/5119/2023-24/statistico
Ngonge,https://www.fantacalcio.it/serie-a/squadre/napoli/ngonge/6145/2023-24/statistico
Fabbian,https://www.fantacalcio.it/serie-a/squadre/bologna/fabbian/6206/2023-24/statistico
Lucca,https://www.fantacalcio.it/serie-a/squadre/udinese/lucca/6215/2023-24/statistico
Vecino,https://www.fantacalcio.it/serie-a/squadre/lazio/vecino/181/2023-24/statistico
Miranchuk,https://www.fantacalcio.it/serie-a/squadre/atalanta/miranchuk/5001/2023-24/statistico
Luvumbo,https://www.fantacalcio.it/serie-a/squadre/cagliari/luvumbo/5297/2023-24/statistico
Djuric,https://www.fantacalcio.it/serie-a/squadre/monza/djuric/5471/2023-24/statistico
Ederson D.s.,https://www.fantacalcio.it/serie-a/squadre/atalanta/ederson-d-s/5792/2023-24/statistico
Beltran L.,https://www.fantacalcio.it/serie-a/squadre/fiorentina/beltran-l/6409/2023-24/statistico
Cheddira,https://www.fantacalcio.it/serie-a/squadre/frosinone/cheddira/6439/2023-24/statistico
Felipe Anderson,https://www.fantacalcio.it/serie-a/squadre/lazio/felipe-anderson/335/2023-24/statistico
Barella,https://www.fantacalcio.it/serie-a/squadre/inter/barella/1870/2023-24/statistico
Sommer,https://www.fantacalcio.it/serie-a/squadre/inter/sommer/2428/2023-24/statistico
Oudin,https://www.fantacalcio.it/serie-a/squadre/lecce/oudin/6061/2023-24/statistico
Szczesny,https://www.fantacalcio.it/serie-a/squadre/juventus/szczesny/453/2023-24/statistico
Zaccagni,https://www.fantacalcio.it/serie-a/squadre/lazio/zaccagni/632/2023-24/statistico
Immobile,https://www.fantacalcio.it/serie-a/squadre/lazio/immobile/785/2023-24/statistico
Mazzitelli,https://www.fantacalcio.it/serie-a/squadre/frosinone/mazzitelli/1976/2023-24/statistico
Thauvin,https://www.fantacalcio.it/serie-a/squadre/udinese/thauvin/2369/2023-24/statistico
Sanchez,https://www.fantacalcio.it/serie-a/squadre/inter/sanchez/2475/2023-24/statistico
Loftus-Cheek,https://www.fantacalcio.it/serie-a/squadre/milan/loftus-cheek/4199/2023-24/statistico
Arnautovic,https://www.fantacalcio.it/serie-a/squadre/inter/arnautovic/4268/2023-24/statistico
Gaetano,https://www.fantacalcio.it/serie-a/squadre/cagliari/gaetano/4364/2023-24/statistico
Zortea,https://www.fantacalcio.it/serie-a/squadre/frosinone/zortea/4433/2023-24/statistico
Dumfries,https://www.fantacalcio.it/serie-a/squadre/inter/dumfries/5513/2023-24/statistico
Frendrup,https://www.fantacalcio.it/serie-a/squadre/genoa/frendrup/5791/2023-24/statistico
Svilar,https://www.fantacalcio.it/serie-a/squadre/roma/svilar/5841/2023-24/statistico
Di Gregorio,https://www.fantacalcio.it/serie-a/squadre/monza/di-gregorio/5876/2023-24/statistico
Skorupski,https://www.fantacalcio.it/serie-a/squadre/bologna/skorupski/133/2023-24/statistico
Pereyra,https://www.fantacalcio.it/serie-a/squadre/udinese/pereyra/302/2023-24/statistico
Viola,https://www.fantacalcio.it/serie-a/squadre/cagliari/viola/440/2023-24/statistico
Cristante,https://www.fantacalcio.it/serie-a/squadre/roma/cristante/779/2023-24/statistico
Rabiot,https://www.fantacalcio.it/serie-a/squadre/juventus/rabiot/2379/2023-24/statistico
Buongiorno,https://www.fantacalcio.it/serie-a/squadre/torino/buongiorno/2724/2023-24/statistico
Terracciano,https://www.fantacalcio.it/serie-a/squadre/fiorentina/terracciano/2815/2023-24/statistico
Hernandez T.,https://www.fantacalcio.it/serie-a/squadre/milan/hernandez-t/4292/2023-24/statistico
Carnesecchi,https://www.fantacalcio.it/serie-a/squadre/atalanta/carnesecchi/4431/2023-24/statistico
Brescianini,https://www.fantacalcio.it/serie-a/squadre/frosinone/brescianini/4947/2023-24/statistico
Tchaouna,https://www.fantacalcio.it/serie-a/squadre/salernitana/tchaouna/5919/2023-24/statistico
Lauriente',https://www.fantacalcio.it/serie-a/squadre/sassuolo/lauriente/6060/2023-24/statistico
Muriel,https://www.fantacalcio.it/serie-a/squadre/atalanta/muriel/507/2023-24/statistico
Acerbi,https://www.fantacalcio.it/serie-a/squadre/inter/acerbi/513/2023-24/statistico
Bastoni,https://www.fantacalcio.it/serie-a/squadre/inter/bastoni/2120/2023-24/statistico
Milinkovic-Savic V.,https://www.fantacalcio.it/serie-a/squadre/torino/milinkovic-savic-v/2170/2023-24/statistico
Pessina,https://www.fantacalcio.it/serie-a/squadre/monza/pessina/2741/2023-24/statistico
Bremer,https://www.fantacalcio.it/serie-a/squadre/juventus/bremer/2788/2023-24/statistico
Piccoli,https://www.fantacalcio.it/serie-a/squadre/lecce/piccoli/4359/2023-24/statistico
Caprile,https://www.fantacalcio.it/serie-a/squadre/empoli/caprile/4360/2023-24/statistico
Raspadori,https://www.fantacalcio.it/serie-a/squadre/napoli/raspadori/4371/2023-24/statistico
Bellanova,https://www.fantacalcio.it/serie-a/squadre/torino/bellanova/4887/2023-24/statistico
Saelemaekers,https://www.fantacalcio.it/serie-a/squadre/bologna/saelemaekers/4892/2023-24/statistico
Maldini,https://www.fantacalcio.it/serie-a/squadre/monza/maldini/4896/2023-24/statistico
Ekuban,https://www.fantacalcio.it/serie-a/squadre/genoa/ekuban/5506/2023-24/statistico
Azmoun,https://www.fantacalcio.it/serie-a/squadre/roma/azmoun/5795/2023-24/statistico
Carlos Augusto,https://www.fantacalcio.it/serie-a/squadre/inter/carlos-augusto/5877/2023-24/statistico
Carboni V.,https://www.fantacalcio.it/serie-a/squadre/monza/carboni-v/6106/2023-24/statistico
Reijnders,https://www.fantacalcio.it/serie-a/squadre/milan/reijnders/6224/2023-24/statistico
Noslin,https://www.fantacalcio.it/serie-a/squadre/verona/noslin/6556/2023-24/statistico
Niang,https://www.fantacalcio.it/serie-a/squadre/empoli/niang/382/2023-24/statistico
Meret,https://www.fantacalcio.it/serie-a/squadre/napoli/meret/572/2023-24/statistico
El Shaarawy,https://www.fantacalcio.it/serie-a/squadre/roma/el-shaarawy/795/2023-24/statistico
Jovic,https://www.fantacalcio.it/serie-a/squadre/milan/jovic/2438/2023-24/statistico
Darmian,https://www.fantacalcio.it/serie-a/squadre/inter/darmian/2525/2023-24/statistico
Barrow,https://www.fantacalcio.it/serie-a/squadre/bologna/barrow/2719/2023-24/statistico
Bennacer,https://www.fantacalcio.it/serie-a/squadre/milan/bennacer/2818/2023-24/statistico
Malinovskyi,https://www.fantacalcio.it/serie-a/squadre/genoa/malinovskyi/4427/2023-24/statistico
Cambiaghi,https://www.fantacalcio.it/serie-a/squadre/empoli/cambiaghi/4436/2023-24/statistico
Calafiori,https://www.fantacalcio.it/serie-a/squadre/bologna/calafiori/4945/2023-24/statistico
Montipo',https://www.fantacalcio.it/serie-a/squadre/verona/montipo/4957/2023-24/statistico
Mckennie,https://www.fantacalcio.it/serie-a/squadre/juventus/mckennie/4973/2023-24/statistico
Martinez Quarta,https://www.fantacalcio.it/serie-a/squadre/fiorentina/martinez-quarta/5323/2023-24/statistico
Dragusin,https://www.fantacalcio.it/serie-a/squadre/genoa/dragusin/5365/2023-24/statistico
